Species	Symbol	Ensembl	Family	Protein	Entrez ID
Rattus_norvegicus	Sox18	ENSRNOG00000016248	HMG	ENSRNOP00000021790;	311723
Rattus_norvegicus	Pias4	ENSRNOG00000020230	zf-MIZ	ENSRNOP00000027441;	362827
Rattus_norvegicus	Hes6	ENSRNOG00000020194	bHLH	ENSRNOP00000073966;ENSRNOP00000063598;	316626
Rattus_norvegicus	Pax9	ENSRNOG00000008826	PAX	ENSRNOP00000011802;	-
Rattus_norvegicus	LOC100362054	ENSRNOG00000031178	zf-C2H2	ENSRNOP00000047717;	100362054
Rattus_norvegicus	AABR07071891.1	ENSRNOG00000018885	zf-C2H2	ENSRNOP00000037471;	-
Rattus_norvegicus	AABR07050399.2	ENSRNOG00000059160	zf-C2H2	ENSRNOP00000073064;	-
Rattus_norvegicus	Zfp777	ENSRNOG00000033639	zf-C2H2	ENSRNOP00000034825;	502764
Rattus_norvegicus	AABR07001896.1	ENSRNOG00000042347	zf-C2H2	ENSRNOP00000015343;	-
Rattus_norvegicus	Isl1	ENSRNOG00000012556	Homeobox	ENSRNOP00000017305;	64444
Rattus_norvegicus	Hivep2	ENSRNOG00000011015	zf-C2H2	ENSRNOP00000015131;	29721
Rattus_norvegicus	Hoxb7	ENSRNOG00000007611	Homeobox	ENSRNOP00000033609;	497985
Rattus_norvegicus	Ncor2	ENSRNOG00000001004	MYB	ENSRNOP00000069011;ENSRNOP00000001334;	360801
Rattus_norvegicus	Vsx1	ENSRNOG00000042220	Homeobox	ENSRNOP00000058189;	689704
Rattus_norvegicus	Noto	ENSRNOG00000037863	Homeobox	ENSRNOP00000054325;	502857
Rattus_norvegicus	Sall2	ENSRNOG00000013287	zf-C2H2	ENSRNOP00000017730;ENSRNOP00000073873;	305854
Rattus_norvegicus	Zfp275	ENSRNOG00000061073	zf-C2H2	ENSRNOP00000075303;	293849
Rattus_norvegicus	AABR07001905.1	ENSRNOG00000057250	zf-C2H2	ENSRNOP00000075104;	-
Rattus_norvegicus	Nkx2-8	ENSRNOG00000022970	Homeobox	ENSRNOP00000011591;	299061
Rattus_norvegicus	AC120291.4	ENSRNOG00000059889	Homeobox	ENSRNOP00000075585;ENSRNOP00000071848;	-
Rattus_norvegicus	Otx1	ENSRNOG00000059469	TF_Otx	ENSRNOP00000072147;	-
Rattus_norvegicus	Heyl	ENSRNOG00000015318	bHLH	ENSRNOP00000020928;	313575
Rattus_norvegicus	Mycs	ENSRNOG00000003085	bHLH	ENSRNOP00000004118;	24581
Rattus_norvegicus	Hbp1	ENSRNOG00000008927	HMG	ENSRNOP00000012004;	27080
Rattus_norvegicus	LOC108348091	ENSRNOG00000047663	zf-GATA	ENSRNOP00000067336;	25172
Rattus_norvegicus	Tfeb	ENSRNOG00000014666	bHLH	ENSRNOP00000037517;	316214
Rattus_norvegicus	Plagl1	ENSRNOG00000025587	zf-C2H2	ENSRNOP00000030918;	25157
Rattus_norvegicus	Zfp496	ENSRNOG00000003129	zf-C2H2	ENSRNOP00000055109;	287361
Rattus_norvegicus	Hoxb5	ENSRNOG00000008010	Homeobox	ENSRNOP00000010724;	497987
Rattus_norvegicus	Zfp105	ENSRNOG00000032919	zf-C2H2	ENSRNOP00000042236;	316096
Rattus_norvegicus	Zfx	ENSRNOG00000005624	zf-C2H2	ENSRNOP00000068137;ENSRNOP00000068277;ENSRNOP00000068521;	367832
Rattus_norvegicus	Aff2	ENSRNOG00000052572	AF-4	ENSRNOP00000072039;ENSRNOP00000075319;	293922
Rattus_norvegicus	AABR07015743.1	ENSRNOG00000029107	HMG	ENSRNOP00000051040;	-
Rattus_norvegicus	Hopx	ENSRNOG00000024689	Homeobox	ENSRNOP00000044357;	171160
Rattus_norvegicus	Hoxa7	ENSRNOG00000046361	Homeobox	ENSRNOP00000066086;	500126
Rattus_norvegicus	Znf660	ENSRNOG00000053687	zf-C2H2	ENSRNOP00000075741;	108351806
Rattus_norvegicus	Zfp868	ENSRNOG00000028919	zf-C2H2	ENSRNOP00000015635;	494340
Rattus_norvegicus	Klf1	ENSRNOG00000003443	zf-C2H2	ENSRNOP00000004601;	304666
Rattus_norvegicus	Tshz2	ENSRNOG00000048433	zf-C2H2	ENSRNOP00000065119;	-
Rattus_norvegicus	Zfhx3	ENSRNOG00000014452	Homeobox	ENSRNOP00000019408;ENSRNOP00000061590;	307829
Rattus_norvegicus	AABR07060165.1	ENSRNOG00000048544	HMG	ENSRNOP00000059333;	-
Rattus_norvegicus	Zfp689	ENSRNOG00000018877	zf-C2H2	ENSRNOP00000024969;ENSRNOP00000069579;ENSRNOP00000041969;	308998
Rattus_norvegicus	Rfx8	ENSRNOG00000058243	RFX	ENSRNOP00000072601;	501127
Rattus_norvegicus	Zscan12	ENSRNOG00000052959	zf-C2H2	ENSRNOP00000073238;	266716
Rattus_norvegicus	LOC100909824	ENSRNOG00000046338	zf-C2H2	ENSRNOP00000065360;	100909824
Rattus_norvegicus	Zhx1	ENSRNOG00000006412	Homeobox	ENSRNOP00000008454;	171159
Rattus_norvegicus	Zfp865	ENSRNOG00000016279	zf-C2H2	ENSRNOP00000021917;	308337
Rattus_norvegicus	LOC108350839	ENSRNOG00000038437	HMG	ENSRNOP00000044879;	108350839
Rattus_norvegicus	AABR07069371.2	ENSRNOG00000039933	zf-C2H2	ENSRNOP00000040826;	-
Rattus_norvegicus	Neurod6	ENSRNOG00000026055	bHLH	ENSRNOP00000016182;	500137
Rattus_norvegicus	Zfp68	ENSRNOG00000001317	zf-C2H2	ENSRNOP00000001784;ENSRNOP00000072952;	304337
Rattus_norvegicus	Sp8	ENSRNOG00000005943	zf-C2H2	ENSRNOP00000008362;	299499
Rattus_norvegicus	AABR07024534.1	ENSRNOG00000025433	Homeobox	ENSRNOP00000033244;ENSRNOP00000071042;	-
Rattus_norvegicus	Mta1	ENSRNOG00000004711	zf-GATA	ENSRNOP00000051141;ENSRNOP00000006521;	64520
Rattus_norvegicus	Cebpb	ENSRNOG00000057347	TF_bZIP	ENSRNOP00000071427;	24253
Rattus_norvegicus	Zfp949	ENSRNOG00000043223	zf-C2H2	ENSRNOP00000034273;	100233177
Rattus_norvegicus	Zfp18	ENSRNOG00000003981	zf-C2H2	ENSRNOP00000005518;	303226
Rattus_norvegicus	Zscan29	ENSRNOG00000012419	zf-C2H2	ENSRNOP00000034442;	-
Rattus_norvegicus	Zkscan1	ENSRNOG00000001335	zf-C2H2	ENSRNOP00000051042;	498160
Rattus_norvegicus	Tfap2b	ENSRNOG00000011823	AP-2	ENSRNOP00000075514;ENSRNOP00000030726;	301285
Rattus_norvegicus	Tcf15	ENSRNOG00000000012	bHLH	ENSRNOP00000000013;	296272
Rattus_norvegicus	Meis1	ENSRNOG00000004606	Homeobox	ENSRNOP00000006157;	686117
Rattus_norvegicus	Zbtb8b	ENSRNOG00000026898	ZBTB	ENSRNOP00000034741;ENSRNOP00000034741;	500553
Rattus_norvegicus	LOC103691005	ENSRNOG00000056036	zf-C2H2	ENSRNOP00000069162;	103691005
Rattus_norvegicus	Mga	ENSRNOG00000006378	T-box	ENSRNOP00000061447;ENSRNOP00000060349;ENSRNOP00000008528;ENSRNOP00000060519;	499874
Rattus_norvegicus	Helt	ENSRNOG00000010785	bHLH	ENSRNOP00000014360;	498633
Rattus_norvegicus	Gcm2	ENSRNOG00000015008	GCM	ENSRNOP00000020244;	291047
Rattus_norvegicus	Trps1	ENSRNOG00000024998	zf-GATA	ENSRNOP00000039913;	299897
Rattus_norvegicus	Ybx1	ENSRNOG00000023786	CSD	ENSRNOP00000015875;	500538
Rattus_norvegicus	Mybl1	ENSRNOG00000021669	MYB	ENSRNOP00000062710;	297783
Rattus_norvegicus	Tbx1	ENSRNOG00000001892	T-box	ENSRNOP00000002597;	360737
Rattus_norvegicus	Zfp362	ENSRNOG00000043364	zf-C2H2	ENSRNOP00000007761;	297879
Rattus_norvegicus	AABR07042454.1	ENSRNOG00000051836	zf-C2H2	ENSRNOP00000072137;ENSRNOP00000071333;	-
Rattus_norvegicus	Dlx4	ENSRNOG00000004399	Homeobox	ENSRNOP00000005807;	303469
Rattus_norvegicus	Xbp1	ENSRNOG00000010298	TF_bZIP	ENSRNOP00000014044;	289754
Rattus_norvegicus	Zhx2	ENSRNOG00000005417	Homeobox	ENSRNOP00000007326;	314988
Rattus_norvegicus	Zfp474	ENSRNOG00000018724	zf-C2H2	ENSRNOP00000025273;ENSRNOP00000070630;	498866
Rattus_norvegicus	Isl2	ENSRNOG00000015336	Homeobox	ENSRNOP00000021074;	57233
Rattus_norvegicus	Atf3	ENSRNOG00000003745	TF_bZIP	ENSRNOP00000005085;ENSRNOP00000071188;	25389
Rattus_norvegicus	Hoxa2	ENSRNOG00000005968	Homeobox	ENSRNOP00000008023;	108348165
Rattus_norvegicus	Id2	ENSRNOG00000007237	bHLH	ENSRNOP00000009491;ENSRNOP00000070000;	25587
Rattus_norvegicus	LOC499407	ENSRNOG00000058912	AF-4	ENSRNOP00000068719;	499407
Rattus_norvegicus	Mycn	ENSRNOG00000051372	bHLH	ENSRNOP00000068733;	298894
Rattus_norvegicus	Zfp956	ENSRNOG00000026874	zf-C2H2	ENSRNOP00000056030;	312301
Rattus_norvegicus	Neurog1	ENSRNOG00000022405	bHLH	ENSRNOP00000015916;	29410
Rattus_norvegicus	Mafk	ENSRNOG00000001277	TF_bZIP	ENSRNOP00000001720;	246760
Rattus_norvegicus	Otx2	ENSRNOG00000056186	TF_Otx	ENSRNOP00000073390;	100911492
Rattus_norvegicus	Zfp583	ENSRNOG00000034184	zf-C2H2	ENSRNOP00000032553;ENSRNOP00000062742;	499068
Rattus_norvegicus	AABR07030543.1	ENSRNOG00000051634	HMG	ENSRNOP00000068706;	-
Rattus_norvegicus	Dlx1	ENSRNOG00000001520	Homeobox	ENSRNOP00000002078;	296500
Rattus_norvegicus	AABR07054355.1	ENSRNOG00000048471	HMG	ENSRNOP00000067624;	-
Rattus_norvegicus	Hmg20a	ENSRNOG00000016905	HMG	ENSRNOP00000022976;	315689
Rattus_norvegicus	Sp6	ENSRNOG00000023551	zf-C2H2	ENSRNOP00000030832;	363672
Rattus_norvegicus	Irf8	ENSRNOG00000017869	IRF	ENSRNOP00000024069;	292060
Rattus_norvegicus	Gzf1	ENSRNOG00000004735	ZBTB	ENSRNOP00000006287;ENSRNOP00000006287;	311508
Rattus_norvegicus	Foxc2	ENSRNOG00000047446	Fork_head	ENSRNOP00000065254;	171356
Rattus_norvegicus	Zfp385a	ENSRNOG00000036833	zf-C2H2	ENSRNOP00000059042;ENSRNOP00000075700;ENSRNOP00000072821;	685474
Rattus_norvegicus	Tcf7	ENSRNOG00000005872	HMG	ENSRNOP00000008022;	363595
Rattus_norvegicus	Zfp955a	ENSRNOG00000048577	zf-C2H2	ENSRNOP00000065229;ENSRNOP00000071479;	314600
Rattus_norvegicus	Foxn2	ENSRNOG00000040110	Fork_head	ENSRNOP00000058404;	301676
Rattus_norvegicus	Myrf	ENSRNOG00000028274	NDT80/PhoG	ENSRNOP00000035676;	293736
Rattus_norvegicus	Zfp1	ENSRNOG00000019059	zf-C2H2	ENSRNOP00000025761;	498952
Rattus_norvegicus	Hmbox1	ENSRNOG00000013326	Homeobox	ENSRNOP00000029528;	305968
Rattus_norvegicus	Tlx2	ENSRNOG00000061571	Homeobox	ENSRNOP00000069972;	680117
Rattus_norvegicus	AABR07002134.1	ENSRNOG00000047230	zf-C2H2	ENSRNOP00000064038;	-
Rattus_norvegicus	Hoxc13	ENSRNOG00000028679	Homeobox	ENSRNOP00000034124;	315337
Rattus_norvegicus	Zkscan3	ENSRNOG00000055000	zf-C2H2	ENSRNOP00000069061;ENSRNOP00000072953;	306977
Rattus_norvegicus	Pou2f1	ENSRNOG00000003581	Pou	ENSRNOP00000072711;ENSRNOP00000044416;	171068
Rattus_norvegicus	Tbx5	ENSRNOG00000001399	T-box	ENSRNOP00000001893;	304514
Rattus_norvegicus	Vax2	ENSRNOG00000013261	Homeobox	ENSRNOP00000018128;	64572
Rattus_norvegicus	Hes2	ENSRNOG00000010490	bHLH	ENSRNOP00000014035;	29567
Rattus_norvegicus	Lbx2	ENSRNOG00000008466	Homeobox	ENSRNOP00000011189;	103692168
Rattus_norvegicus	Nrf1	ENSRNOG00000008752	Nrf1	ENSRNOP00000075252;ENSRNOP00000011851;	312195
Rattus_norvegicus	Hand1	ENSRNOG00000002582	bHLH	ENSRNOP00000003486;	59112
Rattus_norvegicus	Pou4f2	ENSRNOG00000012167	Pou	ENSRNOP00000016422;	171355
Rattus_norvegicus	LOC100364002	ENSRNOG00000050457	Homeobox	ENSRNOP00000066170;	100364002
Rattus_norvegicus	Arntl	ENSRNOG00000014448	bHLH	ENSRNOP00000042830;	29657
Rattus_norvegicus	Gcm1	ENSRNOG00000007932	GCM	ENSRNOP00000010583;	29394
Rattus_norvegicus	Foxh1	ENSRNOG00000015371	Fork_head	ENSRNOP00000075944;ENSRNOP00000020696;	300054
Rattus_norvegicus	Sp110	ENSRNOG00000033747	SAND	ENSRNOP00000053828;	301570
Rattus_norvegicus	Neurod4	ENSRNOG00000008449	bHLH	ENSRNOP00000011167;	288821
Rattus_norvegicus	Zfp592	ENSRNOG00000060206	zf-C2H2	ENSRNOP00000070618;	293038
Rattus_norvegicus	Klf6	ENSRNOG00000016885	zf-C2H2	ENSRNOP00000023033;ENSRNOP00000070743;	58954
Rattus_norvegicus	Zfp169	ENSRNOG00000017092	zf-C2H2	ENSRNOP00000022932;	306816
Rattus_norvegicus	Sohlh2	ENSRNOG00000038091	bHLH	ENSRNOP00000049772;	619575
Rattus_norvegicus	Nrl	ENSRNOG00000018528	TF_bZIP	ENSRNOP00000024991;	290221
Rattus_norvegicus	Hoxc5	ENSRNOG00000016598	Homeobox	ENSRNOP00000022247;	315341
Rattus_norvegicus	Usf1	ENSRNOG00000004255	bHLH	ENSRNOP00000005811;	83586
Rattus_norvegicus	RGD1561558	ENSRNOG00000053609	HMG	ENSRNOP00000071904;	317314
Rattus_norvegicus	AABR07054367.1	ENSRNOG00000017086	zf-C2H2	ENSRNOP00000043308;	-
Rattus_norvegicus	LOC102546648	ENSRNOG00000023233	zf-C2H2	ENSRNOP00000067320;	102546648
Rattus_norvegicus	Lmx1b	ENSRNOG00000017019	Homeobox	ENSRNOP00000022953;	114501
Rattus_norvegicus	Esrrg	ENSRNOG00000002593	ESR-like	ENSRNOP00000003489;	360896
Rattus_norvegicus	LOC102547412	ENSRNOG00000059513	zf-C2H2	ENSRNOP00000070063;	102547412
Rattus_norvegicus	Zfp563	ENSRNOG00000030273	zf-C2H2	ENSRNOP00000061844;	314584
Rattus_norvegicus	Gtf3a	ENSRNOG00000050016	zf-C2H2	ENSRNOP00000065623;	246299
Rattus_norvegicus	Sp3	ENSRNOG00000060479	zf-C2H2	ENSRNOP00000073478;	367846
Rattus_norvegicus	Esrrb	ENSRNOG00000010259	ESR-like	ENSRNOP00000013867;	299210
Rattus_norvegicus	Foxi3	ENSRNOG00000006491	Fork_head	ENSRNOP00000008494;	502846
Rattus_norvegicus	Six6	ENSRNOG00000006296	Homeobox	ENSRNOP00000008880;	314221
Rattus_norvegicus	Zfp780b-ps1	ENSRNOG00000018936	zf-C2H2	ENSRNOP00000047014;	100360638
Rattus_norvegicus	Barhl1	ENSRNOG00000013209	Homeobox	ENSRNOP00000017725;	117232
Rattus_norvegicus	Etv3	ENSRNOG00000043095	ETS	ENSRNOP00000076075;ENSRNOP00000021577;	295297
Rattus_norvegicus	Egr3	ENSRNOG00000017828	zf-C2H2	ENSRNOP00000024066;	25148
Rattus_norvegicus	Zfp791	ENSRNOG00000023920	zf-C2H2	ENSRNOP00000036089;	-
Rattus_norvegicus	Nr2e3	ENSRNOG00000050690	RXR-like	ENSRNOP00000064395;	100365683
Rattus_norvegicus	AABR07053681.1	ENSRNOG00000015188	zf-C2H2	ENSRNOP00000020367;	-
Rattus_norvegicus	Lrrfip2	ENSRNOG00000021047	LRRFIP	ENSRNOP00000052912;	301035
Rattus_norvegicus	Tsc22d2	ENSRNOG00000038044	TSC22	ENSRNOP00000062527;ENSRNOP00000073091;	499624
Rattus_norvegicus	Sall1	ENSRNOG00000013907	zf-C2H2	ENSRNOP00000018628;	307740
Rattus_norvegicus	Zfp184	ENSRNOG00000061612	zf-C2H2	ENSRNOP00000069240;	306966
Rattus_norvegicus	Zfp207	ENSRNOG00000000236	Others	-	303763
Rattus_norvegicus	Nme2	ENSRNOG00000002671	Others	-	83782
Rattus_norvegicus	Blzf1	ENSRNOG00000002884	Others	-	498266
Rattus_norvegicus	Rag1	ENSRNOG00000004630	Others	-	84600
Rattus_norvegicus	Cebpz	ENSRNOG00000005087	Others	-	362686
Rattus_norvegicus	Plek	ENSRNOG00000005214	Others	-	364206
Rattus_norvegicus	Myef2	ENSRNOG00000005258	Others	-	679712
Rattus_norvegicus	Lyar	ENSRNOG00000005374	Others	-	289707
Rattus_norvegicus	Yeats4	ENSRNOG00000005689	Others	-	299810
Rattus_norvegicus	Rbck1	ENSRNOG00000006695	Others	-	60383
Rattus_norvegicus	Cc2d1a	ENSRNOG00000006747	Others	-	288908
Rattus_norvegicus	Crebl2	ENSRNOG00000007115	Others	-	362453
Rattus_norvegicus	Preb	ENSRNOG00000007141	Others	-	58842
Rattus_norvegicus	Akna	ENSRNOG00000008005	Others	-	362530
Rattus_norvegicus	Plscr1	ENSRNOG00000008048	Others	-	315883
Rattus_norvegicus	Znfx1	ENSRNOG00000008194	Others	-	296384
Rattus_norvegicus	Parp12	ENSRNOG00000008196	Others	-	362343
Rattus_norvegicus	Nfrkb	ENSRNOG00000008278	Others	-	315523
Rattus_norvegicus	Hif1a	ENSRNOG00000008292	Others	-	29560
Rattus_norvegicus	Tax1bp1	ENSRNOG00000008393	Others	-	246244
Rattus_norvegicus	Prdm11	ENSRNOG00000008674	Others	-	690358
Rattus_norvegicus	Xpa	ENSRNOG00000009576	Others	-	298074
Rattus_norvegicus	Cnbp	ENSRNOG00000010239	Others	-	64530
Rattus_norvegicus	Elmsan1	ENSRNOG00000010653	Others	-	314306
Rattus_norvegicus	Gabpb1	ENSRNOG00000010659	Others	-	499883
Rattus_norvegicus	Gpbp1	ENSRNOG00000013002	Others	-	294734
Rattus_norvegicus	Spz1	ENSRNOG00000013050	Others	-	499510
Rattus_norvegicus	Ciz1	ENSRNOG00000013442	Others	-	296639
Rattus_norvegicus	Casz1	ENSRNOG00000013474	Others	-	313713
Rattus_norvegicus	Maf1	ENSRNOG00000013514	Others	-	315093
Rattus_norvegicus	RGD1306271	ENSRNOG00000013729	Others	-	312246
Rattus_norvegicus	Zfp395	ENSRNOG00000014191	Others	-	305972
Rattus_norvegicus	Zgpat	ENSRNOG00000014235	Others	-	296478
Rattus_norvegicus	Zfp503	ENSRNOG00000014237	Others	-	305687
Rattus_norvegicus	Purg	ENSRNOG00000015426	Others	-	361162
Rattus_norvegicus	Fam170a	ENSRNOG00000015834	Others	-	498864
Rattus_norvegicus	Zfp609	ENSRNOG00000015977	Others	-	363412
Rattus_norvegicus	Setbp1	ENSRNOG00000016208	Others	-	-
Rattus_norvegicus	Smarcal1	ENSRNOG00000016503	Others	-	316477
Rattus_norvegicus	Tcf25	ENSRNOG00000017023	Others	-	292082
Rattus_norvegicus	Carf	ENSRNOG00000017491	Others	-	301446
Rattus_norvegicus	Zfp511	ENSRNOG00000018272	Others	-	293586
Rattus_norvegicus	Zfp318	ENSRNOG00000018741	Others	-	685082
Rattus_norvegicus	Pura	ENSRNOG00000019062	Others	-	-
Rattus_norvegicus	Cpeb1	ENSRNOG00000019161	Others	-	293056
Rattus_norvegicus	Phtf1	ENSRNOG00000019785	Others	-	252962
Rattus_norvegicus	Capn15	ENSRNOG00000020239	Others	-	303000
Rattus_norvegicus	Gon4l	ENSRNOG00000020297	Others	-	499653
Rattus_norvegicus	Crebrf	ENSRNOG00000020769	Others	-	303016
Rattus_norvegicus	Gabpb2	ENSRNOG00000021105	Others	-	295263
Rattus_norvegicus	Epas1	ENSRNOG00000021318	Others	-	29452
Rattus_norvegicus	Mllt10	ENSRNOG00000022249	Others	-	361285
Rattus_norvegicus	Zfp608	ENSRNOG00000023197	Others	-	307296
Rattus_norvegicus	Ahctf1	ENSRNOG00000023541	Others	-	360886
Rattus_norvegicus	Tet2	ENSRNOG00000023579	Others	-	310859
Rattus_norvegicus	Cenpt	ENSRNOG00000024178	Others	-	307805
Rattus_norvegicus	LOC103690173	ENSRNOG00000028441	Others	-	294343
Rattus_norvegicus	Ltf	ENSRNOG00000031779	Others	-	301034
Rattus_norvegicus	Cenpa	ENSRNOG00000032178	Others	-	298850
Rattus_norvegicus	Rfxank	ENSRNOG00000033318	Others	-	306353
Rattus_norvegicus	Gpbp1l1	ENSRNOG00000037595	Others	-	313519
Rattus_norvegicus	Znf750	ENSRNOG00000046482	Others	-	688328
Rattus_norvegicus	Phb	ENSRNOG00000046799	Others	-	25344
Rattus_norvegicus	Thyn1	ENSRNOG00000047053	Others	-	300470
Rattus_norvegicus	Khsrp	ENSRNOG00000047628	Others	-	171137
Rattus_norvegicus	Zfp326	ENSRNOG00000047761	Others	-	682914
Rattus_norvegicus	AABR07045684.1	ENSRNOG00000052347	Others	-	298316
Rattus_norvegicus	Adnp2	ENSRNOG00000053370	Others	-	307236
Rattus_norvegicus	Zfp280d	ENSRNOG00000055631	Others	-	315798
Rattus_norvegicus	Purb	ENSRNOG00000056150	Others	-	498407
Rattus_norvegicus	Tfb1m	ENSRNOG00000056223	Others	-	308140
Rattus_norvegicus	Tmf1	ENSRNOG00000056462	Others	-	114206
Rattus_norvegicus	Zfp488	ENSRNOG00000057542	Others	-	290571
Rattus_norvegicus	Sfpq	ENSRNOG00000058461	Others	-	-
Rattus_norvegicus	Dmrtc1a	ENSRNOG00000060738	Others	-	501668
Rattus_norvegicus	Zfp706	ENSRNOG00000060956	Others	-	-
