Gene_ID	Gene_symbol	description
ENSG00000107796	ACTA2	actin%2C alpha 2%2C smooth muscle%2C aorta [Source:HGNC Symbol%3BAcc:130]
ENSG00000026103	FAS	Fas cell surface death receptor [Source:HGNC Symbol%3BAcc:11920]
ENSG00000261438	RP11-399O19.9	--
ENSG00000238991	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000265375	MIR4679-2	microRNA 4679-2 [Source:HGNC Symbol%3BAcc:41890]
ENSG00000233292	RP11-341B24.3	--
ENSG00000138135	CH25H	cholesterol 25-hydroxylase [Source:HGNC Symbol%3BAcc:1907]
ENSG00000107798	LIPA	lipase A%2C lysosomal acid%2C cholesterol esterase [Source:HGNC Symbol%3BAcc:6617]
ENSG00000266769	AL353751.1	--
ENSG00000232110	RP11-149I23.3	--
ENSG00000119922	IFIT2	interferon-induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol%3BAcc:5409]
ENSG00000119917	IFIT3	interferon-induced protein with tetratricopeptide repeats 3 [Source:HGNC Symbol%3BAcc:5411]
ENSG00000224289	IFIT6P	interferon-induced protein with tetratricopeptide repeats 6%2C pseudogene [Source:HGNC Symbol%3BAcc:38020]
ENSG00000204010	IFIT1B	interferon-induced protein with tetratricopeptide repeats 1B [Source:HGNC Symbol%3BAcc:23442]
ENSG00000185745	IFIT1	interferon-induced protein with tetratricopeptide repeats 1 [Source:HGNC Symbol%3BAcc:5407]
ENSG00000152778	IFIT5	interferon-induced protein with tetratricopeptide repeats 5 [Source:HGNC Symbol%3BAcc:13328]
ENSG00000152779	SLC16A12	solute carrier family 16%2C member 12 [Source:HGNC Symbol%3BAcc:23094]
ENSG00000234452	RP11-168O10.6	--
ENSG00000152782	PANK1	pantothenate kinase 1 [Source:HGNC Symbol%3BAcc:8598]
ENSG00000198997	MIR107	microRNA 107 [Source:HGNC Symbol%3BAcc:31496]
ENSG00000249962	RP11-80H5.5	--
ENSG00000232936	RP11-80H5.2	--
ENSG00000225836	RP11-80H5.6	--
ENSG00000235100	RP11-80H5.9	--
ENSG00000240996	RP11-80H5.7	--
ENSG00000138182	KIF20B	kinesin family member 20B [Source:HGNC Symbol%3BAcc:7212]
ENSG00000232229	LINC00865	long intergenic non-protein coding RNA 865 [Source:HGNC Symbol%3BAcc:45170]
ENSG00000270670	RP11-248C1.3	--
ENSG00000226159	RP11-478K7.2	--
ENSG00000228938	SNRPD2P1	small nuclear ribonucleoprotein D2 pseudogene 1 [Source:HGNC Symbol%3BAcc:31459]
ENSG00000222451	RN7SKP143	RNA%2C 7SK small nuclear pseudogene 143 [Source:HGNC Symbol%3BAcc:45867]
ENSG00000236373	RP11-15K3.1	--
ENSG00000224750	RP11-94M14.2	--
ENSG00000238291	RP11-94M14.3	--
ENSG00000148680	HTR7	5-hydroxytryptamine (serotonin) receptor 7%2C adenylate cyclase-coupled [Source:HGNC Symbol%3BAcc:5302]
ENSG00000148688	RPP30	ribonuclease P/MRP 30kDa subunit [Source:HGNC Symbol%3BAcc:17688]
ENSG00000222305	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000148677	ANKRD1	ankyrin repeat domain 1 (cardiac muscle) [Source:HGNC Symbol%3BAcc:15819]
ENSG00000201604	RNU6-740P	RNA%2C U6 small nuclear 740%2C pseudogene [Source:HGNC Symbol%3BAcc:47703]
ENSG00000225519	RP11-236B18.2	--
ENSG00000273124	RP11-236B18.5	--
ENSG00000224851	LINC00502	long intergenic non-protein coding RNA 502 [Source:HGNC Symbol%3BAcc:43442]
ENSG00000220585	DDX18P6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18 pseudogene 6 [Source:HGNC Symbol%3BAcc:31126]
ENSG00000234043	RP11-56M3.1	--
ENSG00000180628	PCGF5	polycomb group ring finger 5 [Source:HGNC Symbol%3BAcc:28264]
ENSG00000165338	HECTD2	HECT domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol%3BAcc:26736]
ENSG00000271385	RP11-108M11.3	--
ENSG00000223876	RPS27P1	ribosomal protein S27 pseudogene 1 [Source:HGNC Symbol%3BAcc:23740]
ENSG00000119938	PPP1R3C	protein phosphatase 1%2C regulatory subunit 3C [Source:HGNC Symbol%3BAcc:9293]
ENSG00000213449	GAPDHP28	glyceraldehyde 3 phosphate dehydrogenase pseudogene 28 [Source:HGNC Symbol%3BAcc:37780]
ENSG00000228759	FAF2P1	Fas associated factor family member 2 pseudogene 1 [Source:HGNC Symbol%3BAcc:45172]
ENSG00000228701	TNKS2-AS1	TNKS2 antisense RNA 1 (head to head) [Source:HGNC Symbol%3BAcc:45173]
ENSG00000107854	TNKS2	tankyrase%2C TRF1-interacting ankyrin-related ADP-ribose polymerase 2 [Source:HGNC Symbol%3BAcc:15677]
ENSG00000180581	SRP9P1	signal recognition particle 9 pseudogene 1 [Source:HGNC Symbol%3BAcc:23402]
ENSG00000174721	FGFBP3	fibroblast growth factor binding protein 3 [Source:HGNC Symbol%3BAcc:23428]
ENSG00000272817	RP11-402D21.2	--
ENSG00000095564	BTAF1	BTAF1 RNA polymerase II%2C B-TFIID transcription factor-associated%2C 170kDa [Source:HGNC Symbol%3BAcc:17307]
ENSG00000107864	CPEB3	cytoplasmic polyadenylation element binding protein 3 [Source:HGNC Symbol%3BAcc:21746]
ENSG00000252993	SNORA25	Small nucleolar RNA SNORA25 [Source:RFAM%3BAcc:RF00402]
ENSG00000214549	SDHCP2	succinate dehydrogenase complex%2C subunit C pseudogene 2 [Source:HGNC Symbol%3BAcc:45177]
ENSG00000213484	EIF4A1P8	eukaryotic translation initiation factor 4A1 pseudogene 8 [Source:HGNC Symbol%3BAcc:37927]
ENSG00000264076	AL158040.1	--
ENSG00000221042	CPEB3_ribozyme	Mammalian CPEB3 ribozyme [Source:RFAM%3BAcc:RF00622]
ENSG00000105988	NHP2P1	NHP2 ribonucleoprotein pseudogene 1 [Source:HGNC Symbol%3BAcc:23582]
ENSG00000199881	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000198060	MARCH5	membrane-associated ring finger (C3HC4) 5 [Source:HGNC Symbol%3BAcc:26025]
ENSG00000202297	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000232709	MARK2P9	MAP/microtubule affinity-regulating kinase 2 pseudogene 9 [Source:HGNC Symbol%3BAcc:39800]
ENSG00000207895	AL161652.1	--
ENSG00000119912	IDE	insulin-degrading enzyme [Source:HGNC Symbol%3BAcc:5381]
ENSG00000138160	KIF11	kinesin family member 11 [Source:HGNC Symbol%3BAcc:6388]
ENSG00000184111	RP11-366I13.3	--
ENSG00000264313	RN7SL644P	RNA%2C 7SL%2C cytoplasmic 644%2C pseudogene [Source:HGNC Symbol%3BAcc:46660]
ENSG00000236493	EIF2S2P3	eukaryotic translation initiation factor 2%2C subunit 2 beta pseudogene 3 [Source:HGNC Symbol%3BAcc:31664]
ENSG00000152804	HHEX	hematopoietically expressed homeobox [Source:HGNC Symbol%3BAcc:4901]
ENSG00000201412	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000138190	EXOC6	exocyst complex component 6 [Source:HGNC Symbol%3BAcc:23196]
ENSG00000225118	RP11-477L16.2	--
ENSG00000226425	RP11-348J12.2	--
ENSG00000187553	CYP26C1	cytochrome P450%2C family 26%2C subfamily C%2C polypeptide 1 [Source:HGNC Symbol%3BAcc:20577]
ENSG00000095596	CYP26A1	cytochrome P450%2C family 26%2C subfamily A%2C polypeptide 1 [Source:HGNC Symbol%3BAcc:2603]
ENSG00000232805	NIP7P1	NIP7%2C nucleolar pre-rRNA processing protein pseudogene 1 [Source:HGNC Symbol%3BAcc:45180]
ENSG00000237417	XRCC6P1	X-ray repair complementing defective repair in Chinese hamster cells 6 pseudogene 1 [Source:HGNC Symbol%3BAcc:45183]
ENSG00000213432	RP11-624L12.1	--
ENSG00000138119	MYOF	myoferlin [Source:HGNC Symbol%3BAcc:3656]
ENSG00000138180	CEP55	centrosomal protein 55kDa [Source:HGNC Symbol%3BAcc:1161]
ENSG00000212396	RNA5SP323	RNA%2C 5S ribosomal pseudogene 323 [Source:HGNC Symbol%3BAcc:43223]
ENSG00000186188	FFAR4	free fatty acid receptor 4 [Source:HGNC Symbol%3BAcc:19061]
ENSG00000138207	RBP4	retinol binding protein 4%2C plasma [Source:HGNC Symbol%3BAcc:9922]
ENSG00000221352	AL356214.1	--
ENSG00000095464	PDE6C	phosphodiesterase 6C%2C cGMP-specific%2C cone%2C alpha prime [Source:HGNC Symbol%3BAcc:8787]
ENSG00000148690	FRA10AC1	fragile site%2C folic acid type%2C rare%2C fra(10)(q23.3) or fra(10)(q24.2) candidate 1 [Source:HGNC Symbol%3BAcc:1162]
ENSG00000108231	LGI1	leucine-rich%2C glioma inactivated 1 [Source:HGNC Symbol%3BAcc:6572]
ENSG00000227995	RAB11AP1	RAB11A%2C member RAS oncogene family pseudogene 1 [Source:HGNC Symbol%3BAcc:45188]
ENSG00000176273	SLC35G1	solute carrier family 35%2C member G1 [Source:HGNC Symbol%3BAcc:26607]
ENSG00000180764	PIPSL	PIP5K1A and PSMD4-like%2C pseudogene [Source:HGNC Symbol%3BAcc:23733]
ENSG00000138193	PLCE1	phospholipase C%2C epsilon 1 [Source:HGNC Symbol%3BAcc:17175]
ENSG00000252895	RNY4P26	RNA%2C Ro-associated Y4 pseudogene 26 [Source:HGNC Symbol%3BAcc:42476]
ENSG00000232913	RP11-429H9.4	--
ENSG00000231575	RP11-162K11.4	--
ENSG00000234724	HDAC1P1	histone deacetylase 1 pseudogene 1 [Source:HGNC Symbol%3BAcc:45190]
ENSG00000206631	RNU6-657P	RNA%2C U6 small nuclear 657%2C pseudogene [Source:HGNC Symbol%3BAcc:47620]
ENSG00000228553	RP11-391J2.3	--
ENSG00000268894	PLCE1-AS1	PLCE1 antisense RNA 1 [Source:HGNC Symbol%3BAcc:45193]
ENSG00000273450	RP11-76P2.4	--
ENSG00000173145	NOC3L	nucleolar complex associated 3 homolog (S. cerevisiae) [Source:HGNC Symbol%3BAcc:24034]
ENSG00000108239	TBC1D12	TBC1 domain family%2C member 12 [Source:HGNC Symbol%3BAcc:29082]
ENSG00000119969	HELLS	helicase%2C lymphoid-specific [Source:HGNC Symbol%3BAcc:4861]
ENSG00000244332	RP11-119K6.6	--
ENSG00000235746	CTBP2P2	C-terminal binding protein 2 pseudogene 2 [Source:HGNC Symbol%3BAcc:45194]
ENSG00000108242	CYP2C18	cytochrome P450%2C family 2%2C subfamily C%2C polypeptide 18 [Source:HGNC Symbol%3BAcc:2620]
ENSG00000165841	CYP2C19	cytochrome P450%2C family 2%2C subfamily C%2C polypeptide 19 [Source:HGNC Symbol%3BAcc:2621]
ENSG00000230338	MTND4P19	MT-ND4 pseudogene 19 [Source:HGNC Symbol%3BAcc:42206]
ENSG00000235199	CYP2C58P	cytochrome P450%2C family 2%2C subfamily C%2C polypeptide 58%2C pseudogene [Source:HGNC Symbol%3BAcc:39969]
ENSG00000225354	RP11-400G3.3	--
ENSG00000138109	CYP2C9	cytochrome P450%2C family 2%2C subfamily C%2C polypeptide 9 [Source:HGNC Symbol%3BAcc:2623]
ENSG00000233377	MTND4P20	MT-ND4 pseudogene 20 [Source:HGNC Symbol%3BAcc:42207]
ENSG00000228460	CYP2C59P	cytochrome P450%2C family 2%2C subfamily C%2C polypeptide 59%2C pseudogene [Source:HGNC Symbol%3BAcc:42406]
ENSG00000260863	CYP2C60P	cytochrome P450%2C family 2%2C subfamily C%2C polypeptide 60%2C pseudogene [Source:HGNC Symbol%3BAcc:42410]
ENSG00000237885	RP11-208C17.4	--
ENSG00000138115	CYP2C8	cytochrome P450%2C family 2%2C subfamily C%2C polypeptide 8 [Source:HGNC Symbol%3BAcc:2622]
ENSG00000231829	RP11-310E22.5	--
ENSG00000225533	PAWRP1	PRKC%2C apoptosis%2C WT1%2C regulator pseudogene 1 [Source:HGNC Symbol%3BAcc:45201]
ENSG00000173124	C10orf129	chromosome 10 open reading frame 129 [Source:HGNC Symbol%3BAcc:31665]
ENSG00000234026	RP11-310E22.4	--
ENSG00000107438	PDLIM1	PDZ and LIM domain 1 [Source:HGNC Symbol%3BAcc:2067]
ENSG00000095637	SORBS1	sorbin and SH3 domain containing 1 [Source:HGNC Symbol%3BAcc:14565]
ENSG00000214362	RP11-7D5.2	--
ENSG00000059573	ALDH18A1	aldehyde dehydrogenase 18 family%2C member A1 [Source:HGNC Symbol%3BAcc:9722]
ENSG00000119977	TCTN3	tectonic family member 3 [Source:HGNC Symbol%3BAcc:24519]
ENSG00000138185	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol%3BAcc:3363]
ENSG00000226688	ENTPD1-AS1	ENTPD1 antisense RNA 1 [Source:HGNC Symbol%3BAcc:45203]
ENSG00000240527	RP11-429G19.3	--
ENSG00000270099	RP11-248J23.7	--
ENSG00000173088	C10orf131	chromosome 10 open reading frame 131 [Source:HGNC Symbol%3BAcc:31667]
ENSG00000269948	RP11-248J23.6	Protein LOC100652732  [Source:UniProtKB/TrEMBL%3BAcc:R4GNH7]
ENSG00000269920	RP11-690P14.4	Protein LOC100652732  [Source:UniProtKB/TrEMBL%3BAcc:R4GMS1]
ENSG00000188649	CC2D2B	coiled-coil and C2 domain containing 2B [Source:HGNC Symbol%3BAcc:31666]
ENSG00000227805	RP11-248J23.5	--
ENSG00000107443	CCNJ	cyclin J [Source:HGNC Symbol%3BAcc:23434]
ENSG00000266407	MIR3157	microRNA 3157 [Source:HGNC Symbol%3BAcc:38172]
ENSG00000200728	RNU6-271P	RNA%2C U6 small nuclear 271%2C pseudogene [Source:HGNC Symbol%3BAcc:47234]
ENSG00000177853	ZNF518A	zinc finger protein 518A [Source:HGNC Symbol%3BAcc:29009]
ENSG00000229417	NPM1P25	nucleophosmin 1 (nucleolar phosphoprotein B23%2C numatrin) pseudogene 25 [Source:HGNC Symbol%3BAcc:45204]
ENSG00000095585	BLNK	B-cell linker [Source:HGNC Symbol%3BAcc:14211]
ENSG00000229418	RP11-35J23.1	--
ENSG00000107447	DNTT	DNA nucleotidylexotransferase [Source:HGNC Symbol%3BAcc:2983]
ENSG00000197430	OPALIN	oligodendrocytic myelin paranodal and inner loop protein [Source:HGNC Symbol%3BAcc:20707]
ENSG00000095587	TLL2	tolloid-like 2 [Source:HGNC Symbol%3BAcc:11844]
ENSG00000077147	TM9SF3	transmembrane 9 superfamily member 3 [Source:HGNC Symbol%3BAcc:21529]
ENSG00000235677	NPM1P26	nucleophosmin 1 (nucleolar phosphoprotein B23%2C numatrin) pseudogene 26 [Source:HGNC Symbol%3BAcc:45205]
ENSG00000155629	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1 [Source:HGNC Symbol%3BAcc:30034]
ENSG00000202047	RNA5SP324	RNA%2C 5S ribosomal pseudogene 324 [Source:HGNC Symbol%3BAcc:43224]
ENSG00000227032	RP11-34E5.4	--
ENSG00000207287	RNU6-1274P	RNA%2C U6 small nuclear 1274%2C pseudogene [Source:HGNC Symbol%3BAcc:48237]
ENSG00000236552	RPL13AP5	ribosomal protein L13a pseudogene 5 [Source:HGNC Symbol%3BAcc:23736]
ENSG00000207976	MIR607	microRNA 607 [Source:HGNC Symbol%3BAcc:32863]
ENSG00000196233	LCOR	ligand dependent nuclear receptor corepressor [Source:HGNC Symbol%3BAcc:29503]
ENSG00000232875	HMGN2P35	high mobility group nucleosomal binding domain 2 pseudogene 35 [Source:HGNC Symbol%3BAcc:39406]
ENSG00000221465	AL162502.1	--
ENSG00000155640	C10orf12	chromosome 10 open reading frame 12 [Source:HGNC Symbol%3BAcc:23420]
ENSG00000231025	RP11-175O19.4	--
ENSG00000187122	SLIT1	slit homolog 1 (Drosophila) [Source:HGNC Symbol%3BAcc:11085]
ENSG00000269891	ARHGAP19-SLIT1	ARHGAP19-SLIT1 readthrough (NMD candidate) [Source:HGNC Symbol%3BAcc:48348]
ENSG00000234855	RP11-453E2.2	--
ENSG00000213390	ARHGAP19	Rho GTPase activating protein 19 [Source:HGNC Symbol%3BAcc:23724]
ENSG00000231398	RP11-375N9.2	--
ENSG00000237169	RP11-452K12.3	--
ENSG00000165879	FRAT1	frequently rearranged in advanced T-cell lymphomas [Source:HGNC Symbol%3BAcc:3944]
ENSG00000181274	FRAT2	frequently rearranged in advanced T-cell lymphomas 2 [Source:HGNC Symbol%3BAcc:16048]
ENSG00000225850	RP11-452K12.4	--
ENSG00000052749	RRP12	ribosomal RNA processing 12 homolog (S. cerevisiae) [Source:HGNC Symbol%3BAcc:29100]
ENSG00000231508	RP11-452K12.6	--
ENSG00000231970	RP11-452K12.7	--
ENSG00000224474	AL355490.1	LOC644215 protein%3B Uncharacterized protein  [Source:UniProtKB/TrEMBL%3BAcc:Q96GH5]
ENSG00000200737	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000171314	PGAM1	phosphoglycerate mutase 1 (brain) [Source:HGNC Symbol%3BAcc:8888]
ENSG00000171311	EXOSC1	exosome component 1 [Source:HGNC Symbol%3BAcc:17286]
ENSG00000171307	ZDHHC16	zinc finger%2C DHHC-type containing 16 [Source:HGNC Symbol%3BAcc:20714]
ENSG00000155229	MMS19	MMS19 nucleotide excision repair homolog (S. cerevisiae) [Source:HGNC Symbol%3BAcc:13824]
ENSG00000264677	AL355490.2	--
ENSG00000165886	UBTD1	ubiquitin domain containing 1 [Source:HGNC Symbol%3BAcc:25683]
ENSG00000165887	ANKRD2	ankyrin repeat domain 2 (stretch responsive muscle) [Source:HGNC Symbol%3BAcc:495]
ENSG00000241935	HOGA1	4-hydroxy-2-oxoglutarate aldolase 1 [Source:HGNC Symbol%3BAcc:25155]
ENSG00000249967	PI4K2A	Phosphatidylinositol 4-kinase type 2-alpha%3B Uncharacterized protein  [Source:UniProtKB/TrEMBL%3BAcc:E9PAM4]
ENSG00000155252	PI4K2A	phosphatidylinositol 4-kinase type 2 alpha [Source:HGNC Symbol%3BAcc:30031]
ENSG00000203942	C10orf62	chromosome 10 open reading frame 62 [Source:HGNC Symbol%3BAcc:23294]
ENSG00000171160	MORN4	MORN repeat containing 4 [Source:HGNC Symbol%3BAcc:24001]
ENSG00000119986	AVPI1	arginine vasopressin-induced 1 [Source:HGNC Symbol%3BAcc:30898]
ENSG00000155254	MARVELD1	MARVEL domain containing 1 [Source:HGNC Symbol%3BAcc:28674]
ENSG00000155256	ZFYVE27	zinc finger%2C FYVE domain containing 27 [Source:HGNC Symbol%3BAcc:26559]
ENSG00000120057	SFRP5	secreted frizzled-related protein 5 [Source:HGNC Symbol%3BAcc:10779]
ENSG00000227356	LINC00866	long intergenic non-protein coding RNA 866 [Source:HGNC Symbol%3BAcc:45232]
ENSG00000155265	GOLGA7B	golgin A7 family%2C member B [Source:HGNC Symbol%3BAcc:31668]
ENSG00000095713	CRTAC1	cartilage acidic protein 1 [Source:HGNC Symbol%3BAcc:14882]
ENSG00000269783	GOLGA7B	Golgin subfamily A member 7B%3B cDNA FLJ43465 fis%2C clone OCBBF2036476  [Source:UniProtKB/TrEMBL%3BAcc:Q6ZUQ1]
ENSG00000265398	AL139239.1	--
ENSG00000166024	R3HCC1L	R3H domain and coiled-coil containing 1-like [Source:HGNC Symbol%3BAcc:23512]
ENSG00000138131	LOXL4	lysyl oxidase-like 4 [Source:HGNC Symbol%3BAcc:17171]
ENSG00000230928	RP11-34A14.3	--
ENSG00000119943	PYROXD2	pyridine nucleotide-disulphide oxidoreductase domain 2 [Source:HGNC Symbol%3BAcc:23517]
ENSG00000221419	MIR1287	microRNA 1287 [Source:HGNC Symbol%3BAcc:35280]
ENSG00000107521	HPS1	Hermansky-Pudlak syndrome 1 [Source:HGNC Symbol%3BAcc:5163]
ENSG00000264610	MIR4685	microRNA 4685 [Source:HGNC Symbol%3BAcc:41802]
ENSG00000172987	HPSE2	heparanase 2 [Source:HGNC Symbol%3BAcc:18374]
ENSG00000236818	ARL5AP2	ADP-ribosylation factor-like 5A pseudogene 2 [Source:HGNC Symbol%3BAcc:43937]
ENSG00000234109	RPL7P36	ribosomal protein L7 pseudogene 36 [Source:HGNC Symbol%3BAcc:37045]
ENSG00000119946	CNNM1	cyclin M1 [Source:HGNC Symbol%3BAcc:102]
ENSG00000120053	GOT1	glutamic-oxaloacetic transaminase 1%2C soluble [Source:HGNC Symbol%3BAcc:4432]
ENSG00000224934	RP11-441O15.3	--
ENSG00000257582	RP11-129J12.2	--
ENSG00000228778	RP11-129J12.1	--
ENSG00000119919	NKX2-3	NK2 homeobox 3 [Source:HGNC Symbol%3BAcc:7836]
ENSG00000238588	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000155287	SLC25A28	solute carrier family 25 (mitochondrial iron transporter)%2C member 28 [Source:HGNC Symbol%3BAcc:23472]
ENSG00000260475	RP11-85A1.3	--
ENSG00000229278	RP11-483F11.7	--
ENSG00000198018	ENTPD7	ectonucleoside triphosphate diphosphohydrolase 7 [Source:HGNC Symbol%3BAcc:19745]
ENSG00000233690	EBAG9P1	estrogen receptor binding site associated%2C antigen%2C 9 pseudogene 1 [Source:HGNC Symbol%3BAcc:45233]
ENSG00000119929	CUTC	cutC copper transporter [Source:HGNC Symbol%3BAcc:24271]
ENSG00000014919	COX15	cytochrome c oxidase assembly homolog 15 (yeast) [Source:HGNC Symbol%3BAcc:2263]
ENSG00000023839	ABCC2	ATP-binding cassette%2C sub-family C (CFTR/MRP)%2C member 2 [Source:HGNC Symbol%3BAcc:53]
ENSG00000227351	NANOGP6	Nanog homeobox pseudogene 6 [Source:HGNC Symbol%3BAcc:23104]
ENSG00000107554	DNMBP	dynamin binding protein [Source:HGNC Symbol%3BAcc:30373]
ENSG00000227695	DNMBP-AS1	DNMBP antisense RNA 1 [Source:HGNC Symbol%3BAcc:20431]
ENSG00000238472	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000120054	CPN1	carboxypeptidase N%2C polypeptide 1 [Source:HGNC Symbol%3BAcc:2312]
ENSG00000232230	TPM4P1	tropomyosin 4 pseudogene 1 [Source:HGNC Symbol%3BAcc:45234]
ENSG00000270623	RP11-316M21.9	--
ENSG00000107566	ERLIN1	ER lipid raft associated 1 [Source:HGNC Symbol%3BAcc:16947]
ENSG00000213341	CHUK	conserved helix-loop-helix ubiquitous kinase [Source:HGNC Symbol%3BAcc:1974]
ENSG00000236308	RP11-316M21.7	--
ENSG00000227492	RP11-316M21.6	--
ENSG00000095485	CWF19L1	CWF19-like 1%2C cell cycle control (S. pombe) [Source:HGNC Symbol%3BAcc:25613]
ENSG00000212464	SNORA12	small nucleolar RNA%2C H/ACA box 12 [Source:HGNC Symbol%3BAcc:32600]
ENSG00000230224	PHBP9	prohibitin pseudogene 9 [Source:HGNC Symbol%3BAcc:39288]
ENSG00000207362	RNU6-422P	RNA%2C U6 small nuclear 422%2C pseudogene [Source:HGNC Symbol%3BAcc:47385]
ENSG00000196072	BLOC1S2	biogenesis of lysosomal organelles complex-1%2C subunit 2 [Source:HGNC Symbol%3BAcc:20984]
ENSG00000107593	PKD2L1	polycystic kidney disease 2-like 1 [Source:HGNC Symbol%3BAcc:9011]
ENSG00000231188	RP11-34D15.2	--
ENSG00000099194	SCD	stearoyl-CoA desaturase (delta-9-desaturase) [Source:HGNC Symbol%3BAcc:10571]
ENSG00000256545	AL139819.1	--
ENSG00000235823	LINC00263	long intergenic non-protein coding RNA 263 [Source:HGNC Symbol%3BAcc:28060]
ENSG00000212325	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000273030	RP11-285F16.1	--
ENSG00000075290	WNT8B	wingless-type MMTV integration site family%2C member 8B [Source:HGNC Symbol%3BAcc:12789]
ENSG00000075826	SEC31B	SEC31 homolog B (S. cerevisiae) [Source:HGNC Symbol%3BAcc:23197]
ENSG00000255339	NDUFB8	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8%2C mitochondrial%3B Uncharacterized protein  [Source:UniProtKB/TrEMBL%3BAcc:E9PIZ8]
ENSG00000166136	NDUFB8	NADH dehydrogenase (ubiquinone) 1 beta subcomplex%2C 8%2C 19kDa [Source:HGNC Symbol%3BAcc:7703]
ENSG00000166135	HIF1AN	hypoxia inducible factor 1%2C alpha subunit inhibitor [Source:HGNC Symbol%3BAcc:17113]
ENSG00000075891	PAX2	paired box 2 [Source:HGNC Symbol%3BAcc:8616]
ENSG00000222072	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000272572	RP11-179B2.2	--
ENSG00000119906	FAM178A	family with sequence similarity 178%2C member A [Source:HGNC Symbol%3BAcc:17814]
ENSG00000273476	RP11-108L7.14	--
ENSG00000055950	MRPL43	mitochondrial ribosomal protein L43 [Source:HGNC Symbol%3BAcc:14517]
ENSG00000095539	SEMA4G	sema domain%2C immunoglobulin domain (Ig)%2C transmembrane domain (TM) and short cytoplasmic domain%2C (semaphorin) 4G [Source:HGNC Symbol%3BAcc:10735]
ENSG00000207551	MIR608	microRNA 608 [Source:HGNC Symbol%3BAcc:32864]
ENSG00000236662	RP11-108L7.4	--
ENSG00000107815	C10orf2	chromosome 10 open reading frame 2 [Source:HGNC Symbol%3BAcc:1160]
ENSG00000107816	LZTS2	leucine zipper%2C putative tumor suppressor 2 [Source:HGNC Symbol%3BAcc:29381]
ENSG00000186862	PDZD7	PDZ domain containing 7 [Source:HGNC Symbol%3BAcc:26257]
ENSG00000107819	SFXN3	sideroflexin 3 [Source:HGNC Symbol%3BAcc:16087]
ENSG00000273162	RP11-108L7.15	--
ENSG00000107821	KAZALD1	Kazal-type serine peptidase inhibitor domain 1 [Source:HGNC Symbol%3BAcc:25460]
ENSG00000236311	TLX1NB	TLX1 neighbor [Source:HGNC Symbol%3BAcc:37183]
ENSG00000269259	HUG1	--
ENSG00000107807	TLX1	T-cell leukemia homeobox 1 [Source:HGNC Symbol%3BAcc:5056]
ENSG00000226740	RP11-31L23.3	--
ENSG00000237579	RP11-324L3.1	--
ENSG00000270973	RP11-324L3.5	--
ENSG00000138136	LBX1	ladybird homeobox 1 [Source:HGNC Symbol%3BAcc:16960]
ENSG00000227128	LBX1-AS1	LBX1 antisense RNA 1 (head to head) [Source:HGNC Symbol%3BAcc:48678]
ENSG00000229649	RP11-107I14.4	--
ENSG00000252844	SNORD112	Small nucleolar RNA SNORD112 [Source:RFAM%3BAcc:RF01169]
ENSG00000222238	RNU2-43P	RNA%2C U2 small nuclear 43%2C pseudogene [Source:HGNC Symbol%3BAcc:48536]
ENSG00000225208	RP11-107I14.2	--
ENSG00000230967	RP11-107I14.5	--
ENSG00000166167	BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase [Source:HGNC Symbol%3BAcc:1144]
ENSG00000222414	RNU2-59P	RNA%2C U2 small nuclear 59%2C pseudogene [Source:HGNC Symbol%3BAcc:48552]
ENSG00000239091	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000166171	DPCD	deleted in primary ciliary dyskinesia homolog (mouse) [Source:HGNC Symbol%3BAcc:24542]
ENSG00000166169	POLL	polymerase (DNA directed)%2C lambda [Source:HGNC Symbol%3BAcc:9184]
